lat,long,district,min_distances,po_code
21.034,105.762,nam từ liêm,0.0057681914616342,129049.0
21.032,105.801,cầu giấy,0.002738573994267,122000.0
20.993,105.776,nam từ liêm,0.0021865378157362,130301.0
20.992,105.776,nam từ liêm,0.0024322145504961,130301.0
20.988,105.819,thanh xuân,0.0049442871150023,120987.0
20.991,105.772,nam từ liêm,0.0065218392819523,130301.0
20.99,105.772,nam từ liêm,0.0069042818322855,130301.0
21.013,105.766,nam từ liêm,0.0195541510906063,130679.0
20.994,105.82,thanh xuân,0.0049197053105015,120700.0
21.044,105.791,cầu giấy,0.0020191241677775,122300.0
21.051,105.806,cầu giấy,0.0082888399641971,122772.0
21.051,105.805,cầu giấy,0.0075346710579943,122772.0
21.052,105.806,cầu giấy,0.0089484684696368,122772.0
21.053,105.806,cầu giấy,0.0096667113307527,122772.0
21.052,105.805,cầu giấy,0.0082547857605265,122772.0
20.993,105.847,hai bà trưng,0.0061384622305267,113068.0
21.02,105.811,đống đa,0.0029530048883973,117000.0
21.038,105.803,cầu giấy,0.0070973281960183,122000.0
21.037,105.803,cầu giấy,0.0063770908353252,122000.0
21.022,105.819,ba đình,0.0027356589401665,118030.0
21.039,105.792,cầu giấy,0.0063943583039177,122320.0
21.027,105.857,hoàn kiếm,0.0029429572087477,110019.0
21.029,105.831,đống đa,0.0002340250379738,115545.0
21.016,105.806,đống đa,0.0038958282650747,117000.0
21.026,105.833,đống đa,0.0037146261882397,115545.0
20.985,105.769,nam từ liêm,0.0122252078763368,130301.0
21.029,105.778,nam từ liêm,0.0044177669556471,130679.0
21.007,105.791,cầu giấy,0.0111812868420459,123080.0
21.039,105.828,ba đình,0.0072831469989574,118733.0
21.013,105.804,cầu giấy,0.0020295177615436,123075.0
21.033,105.781,cầu giấy,0.0050830524984859,123105.0
21.048,105.804,cầu giấy,0.0049726258608629,122772.0
21.018,105.749,nam từ liêm,0.0168189611613466,129629.0
20.993,105.777,nam từ liêm,0.0011874121523772,130301.0
21.036,105.813,ba đình,0.0029999829324367,118028.0
21.011,105.816,đống đa,0.0058800848146574,117130.0
21.013,105.8,cầu giấy,0.0021180515443191,123075.0
21.009,105.764,nam từ liêm,0.0169224964233964,130000.0
21.005,105.861,hai bà trưng,0.0049972280279776,113713.0
21.024,105.795,cầu giấy,0.004152219053963,123071.0
21.043,105.805,cầu giấy,0.0061489436452275,122772.0
20.988,105.793,nam từ liêm,0.0156571883689127,130301.0
21.034,105.749,nam từ liêm,0.0022310568228725,129629.0
21.034,105.806,ba đình,0.0049593546706151,118000.0
21.006,105.853,hai bà trưng,0.0028863055597784,114001.0
21.013,105.813,đống đa,0.0079182105220079,117000.0
21.023,105.795,cầu giấy,0.0032762330613199,123071.0
21.032,105.8,cầu giấy,0.001782691089917,122000.0
20.997,105.829,thanh xuân,0.0062878104569052,120700.0
21.047,105.849,ba đình,0.0018725331835832,119197.0
20.992,105.836,thanh xuân,0.0145187692433604,120700.0
21.02,105.863,hoàn kiếm,0.0056643230176652,110402.0
21.031,105.799,cầu giấy,0.0017752204150776,122000.0
21.028,105.832,đống đa,0.0015675865903893,115545.0
21.03,105.784,cầu giấy,0.0068608966398265,123105.0
21.012,105.798,cầu giấy,0.0043319721079837,123075.0
21.025,105.799,đống đa,0.0107988211333871,117000.0
21.018,105.795,cầu giấy,0.0022147224304862,123080.0
21.033,105.805,ba đình,0.0063656373403509,118000.0
20.998,105.756,nam từ liêm,0.00341855016052,130000.0
21.019,105.8,cầu giấy,0.005823117922933,123075.0
21.051,105.788,cầu giấy,0.0059229960665931,122300.0
21.026,105.799,đống đa,0.0113625471559374,117000.0
20.989,105.804,thanh xuân,0.0080566504027739,120065.0
21.043,105.851,ba đình,0.0047291875666259,118600.0
21.025,105.801,đống đa,0.0091674935435458,117000.0
20.996,105.847,hai bà trưng,0.0032043218558059,113068.0
20.995,105.814,thanh xuân,0.0023641913019882,120120.0
21.039,105.737,nam từ liêm,0.003315968893042,130690.0
21.034,105.748,nam từ liêm,0.0013155282387372,129629.0
20.995,105.853,hai bà trưng,0.0042432230170605,113900.0
21.04,105.745,nam từ liêm,0.0056371246701542,129629.0
20.989,105.819,thanh xuân,0.005647181161924,120987.0
21.031,105.825,ba đình,0.0016957821831019,118518.0
21.014,105.794,cầu giấy,0.0042164576891155,123080.0
20.992,105.845,hai bà trưng,0.0071505802950239,113068.0
21.025,105.827,đống đa,0.0054729341050718,115545.0
20.995,105.772,nam từ liêm,0.0064803940944675,130301.0
21.007,105.808,thanh xuân,0.0109414174453131,120065.0
21.038,105.844,hoàn kiếm,0.0020511754313153,111413.0
21.039,105.811,ba đình,0.0012440569098339,118028.0
21.008,105.806,thanh xuân,0.011248338353395,120065.0
21.034,105.747,nam từ liêm,0.000695424005124,129629.0
20.996,105.816,thanh xuân,0.0022265130838182,120120.0
21.044,105.776,cầu giấy,0.0021215150111425,122913.0
20.996,105.839,thanh xuân,0.0163289111805387,120700.0
21.007,105.778,nam từ liêm,0.0139338748243123,130301.0
21.011,105.809,cầu giấy,0.0074062421202943,123075.0
21.03,105.835,ba đình,0.0033630470070437,118734.0
21.007,105.806,thanh xuân,0.0102763717192649,120065.0
21.018,105.863,hai bà trưng,0.006883825597188,113100.0
21.011,105.799,cầu giấy,0.0039711991066095,123075.0
21.035,105.804,cầu giấy,0.0061302143128963,122000.0
21.044,105.778,cầu giấy,0.0027286674298162,122913.0
21.035,105.747,nam từ liêm,0.0003389314781778,129629.0
21.034,105.746,nam từ liêm,0.0011120317202802,129629.0
21.023,105.794,cầu giấy,0.0028606473169693,123071.0
21.036,105.827,ba đình,0.005254595818188,118518.0
21.028,105.826,đống đa,0.0048655244032396,115545.0
21.037,105.845,hoàn kiếm,0.0010884487355891,111413.0
21.011,105.812,đống đa,0.007844450103581,117130.0
21.02,105.8,cầu giấy,0.006768490403657,123075.0
21.036,105.764,nam từ liêm,0.0030099821823556,129049.0
21.012,105.858,hai bà trưng,0.0015248130549333,113100.0
21.018,105.804,đống đa,0.0043283897549713,117000.0
21.02,105.825,đống đa,0.0023976210965988,115490.0
21.036,105.797,cầu giấy,0.0036099456397742,122000.0
21.026,105.828,đống đa,0.0040593654329721,115545.0
21.013,105.817,đống đa,0.0070691568565556,115000.0
21.014,105.818,đống đa,0.006829763125644,116700.0
20.995,105.817,thanh xuân,0.0036331529712302,120120.0
21.02,105.798,cầu giấy,0.0047815523705252,123071.0
21.021,105.8,cầu giấy,0.0068169834290544,123071.0
20.995,105.83,thanh xuân,0.0078178462726005,120700.0
21.031,105.795,cầu giấy,0.0037234671372449,122000.0
21.015,105.817,đống đa,0.0073852283013072,117127.0
21.033,105.826,ba đình,0.0025929283083978,118518.0
20.992,105.763,nam từ liêm,0.010407524211443,130020.0
21.012,105.808,cầu giấy,0.0061520713864947,123075.0
20.998,105.757,nam từ liêm,0.0042458079560928,130000.0
20.996,105.757,nam từ liêm,0.0036726673140939,130000.0
20.993,105.76,nam từ liêm,0.0072505089622543,130020.0
20.992,105.794,nam từ liêm,0.0158504784665732,130301.0
20.984,105.768,nam từ liêm,0.0136367674915908,130301.0
21.04,105.822,ba đình,0.0051344488602414,119511.0
21.037,105.746,nam từ liêm,0.0024759633573416,129629.0
20.994,105.83,thanh xuân,0.008258904306385,120700.0
20.993,105.763,nam từ liêm,0.0100857962105154,130000.0
21.005,105.81,thanh xuân,0.0087398970538768,120120.0
21.041,105.823,ba đình,0.006444905359927,119511.0
21.018,105.811,đống đa,0.0031199932485341,117000.0
21.031,105.779,nam từ liêm,0.0050147926053151,130679.0
21.026,105.827,đống đa,0.004797337565614,115545.0
21.024,105.797,cầu giấy,0.00532369449462,123071.0
20.998,105.814,thanh xuân,0.0006873721789575,120120.0
20.997,105.823,thanh xuân,0.0010644060983002,120700.0
21.013,105.821,đống đa,0.0036695645998413,116700.0
21.014,105.821,đống đa,0.0041386065713474,116700.0
21.035,105.806,ba đình,0.0042180396808165,118000.0
20.996,105.858,hai bà trưng,0.0009936003082276,113900.0
21.018,105.793,cầu giấy,0.0002177049473528,123080.0
21.016,105.811,đống đa,0.0043299512550273,117000.0
21.035,105.818,ba đình,0.002241241865212,119511.0
20.99,105.781,nam từ liêm,0.0041629445852202,130301.0
20.998,105.823,thanh xuân,0.0002053785336775,120700.0
21.036,105.824,ba đình,0.0038544007444011,119511.0
21.014,105.82,đống đa,0.0049967253629196,116700.0
20.991,105.836,thanh xuân,0.0149628018880812,120700.0
21.014,105.827,đống đa,0.0034774795976958,116700.0
21.038,105.757,nam từ liêm,0.0082048202772492,129733.0
21.016,105.814,đống đa,0.0067000804376326,117000.0
21.01,105.798,cầu giấy,0.0053813067506264,123075.0
20.995,105.849,hai bà trưng,0.0050092872302965,113068.0
21.045,105.805,cầu giấy,0.0055272007338417,122772.0
21.033,105.797,cầu giấy,0.0013846904065985,122000.0
20.998,105.744,nam từ liêm,0.0095618659377517,130020.0
21.035,105.823,ba đình,0.0027716718958779,119511.0
20.993,105.831,thanh xuân,0.0096281296388294,120700.0
20.993,105.84,thanh xuân,0.0179250182801048,120700.0
21.035,105.822,ba đình,0.001774926786781,119511.0
21.006,105.807,thanh xuân,0.0096300527367467,120065.0
21.033,105.77,nam từ liêm,0.0045309629080888,130679.0
21.007,105.813,thanh xuân,0.009725477906634,120120.0
21.031,105.772,nam từ liêm,0.001993274911896,130679.0
20.992,105.832,thanh xuân,0.0110087356377518,120700.0
21.029,105.861,hoàn kiếm,0.0064832796676096,110402.0
21.042,105.774,cầu giấy,0.0022662360738623,122913.0
21.021,105.824,đống đa,0.003714491475676,115490.0
21.013,105.805,cầu giấy,0.0030045203185303,123075.0
21.005,105.749,nam từ liêm,0.0101088122546646,130000.0
21.031,105.823,ba đình,0.0011576170405222,118518.0
21.019,105.833,đống đa,0.0051990995386215,115356.0
21.021,105.791,cầu giấy,0.0023489706409689,123071.0
20.998,105.846,hai bà trưng,0.0010716895798673,113068.0
20.994,105.759,nam từ liêm,0.0059691611805988,130000.0
21.035,105.797,cầu giấy,0.0027068297918635,122000.0
21.036,105.822,ba đình,0.0019475125412785,119511.0
21.006,105.806,thanh xuân,0.0093103445539081,120065.0
21.022,105.831,đống đa,0.004624619651707,115490.0
21.02,105.835,đống đa,0.0064111727486087,115356.0
20.991,105.832,thanh xuân,0.0115880559345356,120700.0
21.015,105.821,đống đa,0.0047739317498688,116700.0
21.033,105.809,ba đình,0.0049020545436469,118000.0
20.991,105.833,thanh xuân,0.012396920599165,120700.0
21.043,105.775,cầu giấy,0.0016787870450038,122913.0
20.995,105.816,thanh xuân,0.0029432975575712,120120.0
20.989,105.787,nam từ liêm,0.0097076684955554,130301.0
21.036,105.821,ba đình,0.0011229448332002,119511.0
21.026,105.837,đống đa,0.0069032200977772,115545.0
21.014,105.83,đống đa,0.0033316566468477,115356.0
21.014,105.811,đống đa,0.0059801837656471,117000.0
21.019,105.832,đống đa,0.0047281420159403,115490.0
21.032,105.796,cầu giấy,0.0024270944608942,122000.0
20.997,105.788,nam từ liêm,0.010573082219457,130301.0
20.994,105.843,hai bà trưng,0.0059302477651085,113068.0
21.034,105.739,nam từ liêm,0.0015019096123242,130658.0
21.042,105.777,cầu giấy,0.0007436571404275,122913.0
21.019,105.79,cầu giấy,0.0029471028899702,123080.0
21.018,105.81,đống đa,0.0022405708805751,117000.0
21.019,105.831,đống đa,0.0037299767992537,115490.0
20.998,105.811,thanh xuân,0.0032957670597832,120120.0
20.994,105.839,thanh xuân,0.016697751355854,120700.0
21.037,105.814,ba đình,0.0034839858775339,118028.0
20.995,105.818,thanh xuân,0.0044425893927283,120120.0
21.007,105.849,hai bà trưng,0.0033775079624072,112400.0
20.985,105.807,thanh xuân,0.0082529955213645,120987.0
20.986,105.821,thanh xuân,0.0058784874819558,120987.0
20.989,105.786,nam từ liêm,0.008809644012077,130301.0
21.039,105.821,ba đình,0.0038972201757696,119511.0
21.005,105.835,đống đa,0.0024172257547891,116000.0
20.995,105.774,nam từ liêm,0.0046101526677155,130301.0
20.995,105.776,nam từ liêm,0.0029174488203982,130301.0
21.035,105.814,ba đình,0.004405500833601,118028.0
21.007,105.859,hai bà trưng,0.0055024111045691,113713.0
21.037,105.819,ba đình,0.002199964794804,119511.0
21.033,105.74,nam từ liêm,0.0010339499424983,130658.0
21.032,105.841,ba đình,0.0028683994164177,118728.0
21.027,105.826,đống đa,0.0051586711194367,115545.0
21.008,105.832,đống đa,0.0021553001183104,116177.0
20.986,105.816,thanh xuân,0.0014340903303484,120987.0
21.033,105.823,ba đình,0.0011915860071779,118518.0
21.037,105.813,ba đình,0.0025228471207973,118028.0
20.993,105.861,hai bà trưng,0.0044594104512338,113900.0
20.995,105.861,hai bà trưng,0.0037922211924626,113900.0
20.995,105.758,nam từ liêm,0.0047497036960138,130000.0
21.045,105.78,cầu giấy,0.0048580372520758,122913.0
21.04,105.802,cầu giấy,0.0063164901608517,122772.0
21.044,105.796,cầu giấy,0.0018410643983574,122320.0
20.987,105.794,nam từ liêm,0.0169384552902363,130301.0
21.045,105.791,cầu giấy,0.0010279700408569,122300.0
21.039,105.853,hoàn kiếm,0.0034758075051011,111515.0
21.008,105.816,đống đa,0.0030439838086912,117130.0
21.007,105.822,đống đa,0.0009374319508637,115000.0
21.023,105.797,cầu giấy,0.0046727404242093,123071.0
21.024,105.825,đống đa,0.0052644493465942,115490.0
21.034,105.831,ba đình,0.0018161580901424,118733.0
20.997,105.809,thanh xuân,0.005243483623739,120120.0
21.042,105.815,ba đình,0.0025737217201798,119346.0
21.041,105.817,ba đình,0.0040974362097415,119346.0
21.024,105.862,hoàn kiếm,0.003831124540967,110402.0
20.995,105.757,nam từ liêm,0.0037708467484123,130000.0
21.006,105.838,đống đa,0.0032065714321577,116000.0
20.985,105.814,thanh xuân,0.0012696200516819,120987.0
21.01,105.768,nam từ liêm,0.019760028026795,130301.0
21.034,105.817,ba đình,0.0034422267645234,119511.0
20.993,105.842,hai bà trưng,0.0073117520852132,113068.0
20.99,105.811,thanh xuân,0.0067331519421134,120987.0
20.996,105.758,nam từ liêm,0.0046721392530542,130000.0
21.032,105.77,nam từ liêm,0.0041504680307729,130679.0
21.036,105.763,nam từ liêm,0.00392609127989,129049.0
21.032,105.844,ba đình,0.0043911405365883,118728.0
21.037,105.788,cầu giấy,0.0036883034992204,123105.0
20.994,105.845,hai bà trưng,0.0051822233216642,113068.0
21.035,105.741,nam từ liêm,0.0028173692870468,130690.0
21.032,105.794,cầu giấy,0.0043871616703955,122000.0
21.023,105.821,đống đa,0.0024157146069803,117127.0
20.99,105.814,thanh xuân,0.0053698542881188,120987.0
20.993,105.791,nam từ liêm,0.0128146770392138,130301.0
21.041,105.807,ba đình,0.0037214269775062,118000.0
21.033,105.858,hoàn kiếm,0.0052187391017886,111515.0
21.044,105.785,cầu giấy,0.0065091368402359,122300.0
21.028,105.796,cầu giấy,0.0052030440630584,122000.0
20.994,105.79,nam từ liêm,0.0118512542635618,130301.0
21.022,105.826,đống đa,0.0030288788227471,115490.0
21.022,105.825,đống đa,0.0035681237258317,115490.0
21.02,105.778,nam từ liêm,0.0115666548696841,130679.0
21.047,105.803,cầu giấy,0.0036637669074452,122772.0
21.036,105.773,cầu giấy,0.002207291867059,122801.0
21.031,105.787,cầu giấy,0.0064402595213576,123105.0
20.985,105.813,thanh xuân,0.0022609588841057,120987.0
21.036,105.81,ba đình,0.0019182537879272,118028.0
21.045,105.848,ba đình,0.0029517351716576,119197.0
21.027,105.813,ba đình,0.0062600263447407,118030.0
21.042,105.803,cầu giấy,0.0051548121160783,122772.0
20.998,105.843,hai bà trưng,0.0032583920199345,113068.0
21.004,105.833,đống đa,0.0026847194639271,116177.0
20.997,105.814,thanh xuân,0.0004220432589235,120120.0
20.986,105.798,thanh xuân,0.0123212546322381,120065.0
21.005,105.829,đống đa,0.0024199418588113,116177.0
21.031,105.83,đống đa,0.0021710936687333,115545.0
21.009,105.836,đống đa,0.0018126390566192,116000.0
21.011,105.796,cầu giấy,0.0065609315149812,123075.0
21.011,105.805,cầu giấy,0.0039012334388581,123075.0
21.037,105.811,ba đình,0.000904410081163,118028.0
21.023,105.827,đống đa,0.0037560839877306,115490.0
21.031,105.763,nam từ liêm,0.0073602508610822,129049.0
21.01,105.802,cầu giấy,0.003548416878607,123075.0
21.038,105.811,ba đình,0.0004275717424071,118028.0
21.036,105.809,ba đình,0.0019026609653051,118000.0
21.029,105.799,cầu giấy,0.0037069998006624,122000.0
21.023,105.825,đống đa,0.0043844004063095,115490.0
21.011,105.839,đống đa,0.0052817137701243,116000.0
21.004,105.759,nam từ liêm,0.0099157896911944,130000.0
20.996,105.755,nam từ liêm,0.0016756148722109,130000.0
21.009,105.766,nam từ liêm,0.0182497037017064,130000.0
21.045,105.807,ba đình,0.0073915937894971,118000.0
21.039,105.808,ba đình,0.0015273829738797,118000.0
21.024,105.822,đống đa,0.0037443072873901,117127.0
20.989,105.803,thanh xuân,0.0080532115154458,120065.0
20.99,105.774,nam từ liêm,0.0051891336097332,130301.0
21.013,105.801,cầu giấy,0.0011808227404589,123075.0
20.987,105.815,thanh xuân,0.0022363575464584,120987.0
21.019,105.863,hoàn kiếm,0.0062707348252389,110402.0
21.009,105.865,hai bà trưng,0.0008323268369974,113713.0
21.035,105.811,ba đình,0.0028439826994749,118028.0
20.996,105.754,nam từ liêm,0.0006835826211967,130000.0
20.988,105.799,thanh xuân,0.0100852028096829,120065.0
21.042,105.805,cầu giấy,0.0066662799185276,122772.0
21.038,105.765,nam từ liêm,0.0017894559894228,129049.0
21.046,105.781,cầu giấy,0.0062676172460192,122913.0
20.997,105.828,thanh xuân,0.0053043341092061,120700.0
20.984,105.814,thanh xuân,0.0014721600034059,120987.0
21.035,105.778,cầu giấy,0.0052480755888696,122801.0
20.997,105.85,hai bà trưng,0.0044341175622164,113068.0
20.987,105.817,thanh xuân,0.0028286560546577,120987.0
21.034,105.828,ba đình,0.003196408955126,118733.0
21.029,105.811,ba đình,0.0088260454108809,118028.0
21.02,105.868,hai bà trưng,0.0117818541818984,113713.0
21.047,105.846,ba đình,0.0016075386538391,119197.0
21.004,105.76,nam từ liêm,0.0105196618386741,130000.0
21.031,105.793,cầu giấy,0.0055875403821461,122000.0
21.019,105.868,hai bà trưng,0.0108407088312294,113713.0
20.995,105.75,nam từ liêm,0.00338344797678,130020.0
20.985,105.815,thanh xuân,0.0003345669971835,120987.0
21.03,105.793,cầu giấy,0.0059595157120446,122000.0
21.017,105.864,hai bà trưng,0.0071302282468756,113100.0
21.042,105.776,cầu giấy,0.0002839470769349,122913.0
21.013,105.81,đống đa,0.0065234544430742,117000.0
21.046,105.81,ba đình,0.006271673101561,119346.0
21.035,105.786,cầu giấy,0.0025053348483582,123105.0
21.033,105.828,ba đình,0.0027661507927837,118733.0
20.985,105.818,thanh xuân,0.0027589735547038,120987.0
20.998,105.863,hai bà trưng,0.006341674981623,113900.0
21.006,105.829,đống đa,0.0022052026210817,116177.0
21.018,105.825,đống đa,0.0025270556835213,115070.0
21.036,105.777,cầu giấy,0.0038582039067982,122801.0
21.031,105.77,nam từ liêm,0.0039903815449733,130679.0
21.035,105.774,nam từ liêm,0.0041516388179145,130679.0
21.022,105.788,cầu giấy,0.0004765203522436,122080.0
21.022,105.816,ba đình,0.0023706450282577,118977.0
21.036,105.768,nam từ liêm,0.0019087149441742,129049.0
20.984,105.817,thanh xuân,0.0019150078526079,120987.0
21.016,105.826,đống đa,0.0033714463406149,115070.0
20.986,105.838,thanh xuân,0.0193943429984569,120700.0
21.022,105.797,cầu giấy,0.0041626053226359,123071.0
21.025,105.818,ba đình,0.0008766127063297,118030.0
21.024,105.818,ba đình,0.0011089228272965,118030.0
21.021,105.808,đống đa,0.0017523064432061,117000.0
20.996,105.871,hai bà trưng,0.0137876118879404,113900.0
21.047,105.809,ba đình,0.0076349291740578,119346.0
21.022,105.776,nam từ liêm,0.009074358648101,130679.0
21.009,105.818,đống đa,0.0035604183269002,115000.0
21.01,105.846,hai bà trưng,0.0008509690638327,112310.0
21.045,105.85,ba đình,0.003915040296546,119197.0
21.008,105.81,thanh xuân,0.0114572632208727,120120.0
21.024,105.817,ba đình,0.0019743631471734,118030.0
21.009,105.817,đống đa,0.0037366238006519,117130.0
21.023,105.796,cầu giấy,0.0039094888504901,123071.0
21.014,105.865,hai bà trưng,0.0052104095773341,113713.0
21.038,105.788,cầu giấy,0.0038595625014193,123105.0
21.022,105.784,cầu giấy,0.0039198815857143,122080.0
21.031,105.786,cầu giấy,0.0060914811583401,123105.0
20.989,105.806,thanh xuân,0.00842736113576,120065.0
21.035,105.773,cầu giấy,0.0031662750016994,122801.0
20.992,105.775,nam từ liêm,0.0033595636055305,130301.0
20.982,105.818,thanh xuân,0.0039086948046058,120987.0
21.04,105.801,cầu giấy,0.0059970365975294,122772.0
20.994,105.8,thanh xuân,0.0046145981095323,120065.0
21.033,105.774,nam từ liêm,0.0021516563095467,130679.0
20.989,105.775,nam từ liêm,0.0051663166395033,130301.0
21.022,105.754,nam từ liêm,0.014547765964128,129629.0
20.995,105.827,thanh xuân,0.0051881519197157,120700.0
21.018,105.817,ba đình,0.0017536127993325,118977.0
21.034,105.75,nam từ liêm,0.0031975951192901,129629.0
21.051,105.804,cầu giấy,0.006843805078472,122772.0
21.035,105.801,cầu giấy,0.003551637301593,122000.0
21.032,105.793,cầu giấy,0.0053782327508306,122000.0
21.005,105.816,thanh xuân,0.0078489872284518,120120.0
21.044,105.85,ba đình,0.0046332251229916,118600.0
21.017,105.804,đống đa,0.0047161443861427,117000.0
21.044,105.848,ba đình,0.0036755917945794,118600.0
21.047,105.847,ba đình,0.0009442354174698,119197.0
21.035,105.83,ba đình,0.0028583334669707,118733.0
21.024,105.814,ba đình,0.0048891011277069,118030.0
20.99,105.773,nam từ liêm,0.0060247910851517,130301.0
21.01,105.84,đống đa,0.0055209220561033,116000.0
21.028,105.798,cầu giấy,0.0046599643262721,122000.0
21.014,105.766,nam từ liêm,0.0186458591884189,130679.0
21.039,105.845,hoàn kiếm,0.0018175589811649,111413.0
21.03,105.841,ba đình,0.0009144152295869,118728.0
20.998,105.828,thanh xuân,0.005200498085961,120700.0
21.012,105.799,cầu giấy,0.0034167502607495,123075.0
21.019,105.803,đống đa,0.0051491453534545,117000.0
21.038,105.815,ba đình,0.0032090814095182,119346.0
21.025,105.805,đống đa,0.0065497891470551,117000.0
21.006,105.858,hai bà trưng,0.0059817856685539,114001.0
21.027,105.819,ba đình,0.0022754186069608,118030.0
21.024,105.828,đống đa,0.0048002319655315,115490.0
20.996,105.75,nam từ liêm,0.0033049417864124,130020.0
21.016,105.818,đống đa,0.0062230022547346,117127.0
21.009,105.765,nam từ liêm,0.0175701817065152,130000.0
21.039,105.788,cầu giấy,0.0042648402903705,123105.0
21.015,105.818,đống đa,0.0072170906231253,117127.0
21.016,105.795,cầu giấy,0.003009344686823,123080.0
21.006,105.812,thanh xuân,0.0089304960955378,120120.0
21.013,105.835,đống đa,0.0018599021513207,115356.0
21.032,105.829,ba đình,0.0016673182684907,118733.0
21.034,105.771,nam từ liêm,0.004342564320125,130679.0
21.041,105.789,cầu giấy,0.005468206507155,122300.0
21.032,105.808,ba đình,0.0059963554555159,118000.0
20.997,105.806,thanh xuân,0.0025280062722447,120065.0
21.034,105.829,ba đình,0.0024312199012912,118733.0
21.019,105.822,đống đa,0.0045632266065158,117127.0
20.986,105.836,thanh xuân,0.0178700682802826,120700.0
21.029,105.787,cầu giấy,0.0065964393157269,122080.0
21.035,105.807,ba đình,0.0035593621266891,118000.0
20.994,105.849,hai bà trưng,0.0058506955616936,113068.0
20.995,105.826,thanh xuân,0.0044177279615241,120700.0
21.013,105.798,cầu giấy,0.0040828595793083,123075.0
20.993,105.775,nam từ liêm,0.0031862121115212,130301.0
21.045,105.801,cầu giấy,0.0016779594608047,122772.0
20.998,105.845,hai bà trưng,0.001518129953462,113068.0
21.022,105.801,đống đa,0.007652719638858,117000.0
21.033,105.81,ba đình,0.0048564511317317,118028.0
21.018,105.809,đống đa,0.0015185380702776,117000.0
21.039,105.817,ba đình,0.0043157923366276,119346.0
21.038,105.759,nam từ liêm,0.006293637722498,129733.0
21.019,105.801,cầu giấy,0.0055512973568685,123075.0
21.023,105.8,đống đa,0.0089634177561384,117000.0
20.995,105.848,hai bà trưng,0.0044999065052049,113068.0
21.026,105.831,đống đa,0.00297832968598,115545.0
20.995,105.855,hai bà trưng,0.0022580836061722,113900.0
21.005,105.851,hai bà trưng,0.0025687739846824,114001.0
21.026,105.8,đống đa,0.0105745769594369,117000.0
21.018,105.837,đống đa,0.0055715829000895,115356.0
20.995,105.754,nam từ liêm,0.0010375549198053,130020.0
20.986,105.788,nam từ liêm,0.0120942956644617,130301.0
20.998,105.85,hai bà trưng,0.0040649377062329,113068.0
21.015,105.841,đống đa,0.0077652453929334,115356.0
20.996,105.852,hai bà trưng,0.0052635768800706,113900.0
20.996,105.855,hai bà trưng,0.0023121941035435,113900.0
21.018,105.838,đống đa,0.0062761402161278,115356.0
21.015,105.84,đống đa,0.0067787636050096,115356.0
21.016,105.84,đống đa,0.0070234846061337,115356.0
21.024,105.846,hoàn kiếm,0.0024857070065463,111000.0
21.025,105.837,đống đa,0.0073887081224231,115545.0
21.025,105.829,đống đa,0.0043452281549353,115545.0
21.021,105.83,đống đa,0.0032331172145351,115490.0
21.008,105.862,hai bà trưng,0.0023419325275591,113713.0
21.011,105.818,đống đa,0.0048715478713153,115000.0
21.023,105.831,đống đa,0.0052800158070747,115490.0
21.005,105.82,đống đa,0.0024888910507548,115000.0
20.997,105.847,hai bà trưng,0.0022649500117196,113068.0
21.02,105.833,đống đa,0.0057696955658814,115490.0
21.02,105.834,đống đa,0.0062254105095584,115356.0
21.049,105.84,ba đình,0.0048553900368962,118800.0
21.02,105.847,hoàn kiếm,0.0058789525467116,110513.0
21.023,105.833,đống đa,0.0063729214429764,115545.0
21.024,105.835,đống đa,0.0065271408532579,115545.0
21.039,105.803,cầu giấy,0.0076460073209521,122772.0
21.038,105.804,cầu giấy,0.0077906269017346,122000.0
21.043,105.845,ba đình,0.0032395701937791,118600.0
21.006,105.852,hai bà trưng,0.0029733078859061,114001.0
21.017,105.853,hai bà trưng,0.0028002923296668,112300.0
21.02,105.856,hoàn kiếm,0.0031661464031779,110513.0
21.018,105.848,hai bà trưng,0.0028036970470405,112300.0
21.025,105.845,hoàn kiếm,0.0015218736223512,111000.0
21.042,105.783,cầu giấy,0.0053115706436436,123105.0
21.01,105.857,hai bà trưng,0.003595476999298,113100.0
21.018,105.799,cầu giấy,0.0053941396296672,123075.0
21.038,105.834,ba đình,0.0066814362384422,118733.0
21.004,105.842,hai bà trưng,0.0055064780065044,112400.0
21.027,105.802,đống đa,0.0098865068588918,117000.0
21.006,105.848,hai bà trưng,0.0020884779232979,112400.0
21.029,105.847,hoàn kiếm,0.002636439600093,110201.0
21.03,105.762,nam từ liêm,0.0087338028795055,129049.0
21.029,105.766,nam từ liêm,0.0081985770030154,130679.0
21.01,105.826,đống đa,0.0022983960390628,116700.0
21.028,105.81,ba đình,0.0094197595424091,118030.0
21.005,105.825,đống đa,0.0045018416967404,115000.0
20.996,105.812,thanh xuân,0.0026096284242034,120120.0
21.024,105.858,hoàn kiếm,0.0009221253973268,110402.0
21.033,105.82,ba đình,0.0021913204006694,119511.0
21.029,105.802,đống đa,0.0115208028310051,117000.0
20.996,105.844,hai bà trưng,0.0037062485825466,113068.0
20.993,105.826,thanh xuân,0.0059747703170966,120700.0
21.007,105.837,đống đa,0.0019230237516961,116000.0
21.038,105.793,cầu giấy,0.0070654425281698,122320.0
20.993,105.755,nam từ liêm,0.0032455939690003,130020.0
21.028,105.86,hoàn kiếm,0.0051781922761129,110402.0
